"queriedName","foundName","obsid","sourceNumber","sourceRA","sourceDec"
"M83","M  83",12992,11,204.215226948,-29.8931571192
"M83","M  83",12992,12,204.256119683,-29.8908394924
"M83","M  83",12992,13,204.200047181,-29.8902665618
"M83","M  83",12992,14,204.25263396,-29.8889458801
"M83","M  83",12992,15,204.260223942,-29.8887886831
"M83","M  83",12992,16,204.220338228,-29.8880067014
"M83","M  83",12992,17,204.204970133,-29.8844210577
"M83","M  83",12992,18,204.241126326,-29.8842649699
"M83","M  83",12992,19,204.254359493,-29.8794677681
"M83","M  83",12992,20,204.27281365,-29.8762216436
"M83","M  83",12992,21,204.263636782,-29.8741714155
"M83","M  83",12992,22,204.271330727,-29.8687696602
"M83","M  83",12992,23,204.252752585,-29.8681369978
"M83","M  83",12992,24,204.250852022,-29.8686306478
"M83","M  83",12992,25,204.24901119,-29.8683179297
"M83","M  83",12992,26,204.255098957,-29.8668738108
"M83","M  83",12992,27,204.252593123,-29.8667498564
"M83","M  83",12992,28,204.251677474,-29.8667226619
"M83","M  83",12992,29,204.254777247,-29.8659527333
"M83","M  83",12992,30,204.253547943,-29.8657178719
"M83","M  83",12992,31,204.302148814,-29.8654181845
"M83","M  83",12992,32,204.251675619,-29.8653081626
"M83","M  83",12992,33,204.321619404,-29.8650360981
"M83","M  83",12992,34,204.254579946,-29.8646038674
"M83","M  83",12992,35,204.249880387,-29.8640934501
"M83","M  83",12992,36,204.310175403,-29.8637204004
"M83","M  83",12992,37,204.25243637,-29.8631842484
"M83","M  83",12992,38,204.250297802,-29.8629549603
"M83","M  83",12992,39,204.255379507,-29.8602549974
"M83","M  83",12992,40,204.26815771,-29.8586736333
"M83","M  83",12992,41,204.256753107,-29.8579847162
"M83","M  83",12992,42,204.260063777,-29.8573799914
"M83","M  83",12992,43,204.268177269,-29.8561179628
"M83","M  83",12992,44,204.224592074,-29.8541246154
"M83","M  83",12992,45,204.181325375,-29.8520883761
"M83","M  83",12992,46,204.243239546,-29.8514784837
"M83","M  83",12992,47,204.279567759,-29.850629941
"M83","M  83",12992,48,204.218009558,-29.8463723556
"M83","M  83",12992,49,204.247683408,-29.8332207502
"M83","M  83",12992,50,204.318326857,-29.8281820638
"M83","M  83",12992,51,204.317981,-29.8271941901
"M83","M  83",12992,52,204.266122886,-29.8252578389
"M83","M  83",12992,53,204.235948955,-29.8202478685
"M83","M  83",12992,54,204.269801955,-29.8146050631
"M83","M  83",12992,55,204.242899327,-29.8094412694
"M83","M  83",12992,56,204.25670136,-29.7953682601
"M83","M  83",12992,57,204.12135837,-29.9277433065
"M83","M  83",12992,58,204.050084131,-29.7273232178
"NGC 1365","NGC  1365",6872,1,53.3038749284,-36.1981925527
"NGC 1365","NGC  1365",6872,2,53.3942268993,-36.1601261533
"NGC 1365","NGC  1365",6872,3,53.4015964469,-36.1404243603
"NGC 1365","NGC  1365",6872,4,53.4000496563,-36.1389388158
"NGC 1365","NGC  1365",6872,5,53.4243244317,-36.1253897758
"NGC 1365","NGC  1365",6872,6,53.4178742713,-36.1241117552
"NGC 1365","NGC  1365",6872,7,53.3999464645,-36.1423869165
"NGC1097","NGC  1097",1611,1,41.604453353,-30.2886362414
"NGC1097","NGC  1097",1611,2,41.5790193909,-30.2747243222
"NGC1097","NGC  1097",1611,3,41.5825308073,-30.2674509233
"NGC5813","NGC  5813",13246,1,225.332789001,1.662828905
"NGC5813","NGC  5813",13246,2,225.254590641,1.68889572071
"NGC5813","NGC  5813",13246,3,225.319020101,1.69286848915
"NGC5813","NGC  5813",13246,4,225.270495944,1.69343048354
"NGC5813","NGC  5813",13246,5,225.295289908,1.69530144962
"NGC5813","NGC  5813",13246,6,225.296983998,1.70200630008
"NGC5813","NGC  5813",13246,7,225.34273302,1.70849025217
"NGC5813","NGC  5813",13246,8,225.273257651,1.72528475206
"NGC5813","NGC  5813",13246,9,225.34152377,1.73374080457
"NGC5813","NGC  5813",13246,10,225.453205172,1.73438459172
"NGC5813","NGC  5813",13246,11,225.246957683,1.80811806084
"NGC5813","NGC  5813",13246,12,225.383993692,1.84541590787
"NGC5813","NGC  5813",13246,13,225.290559002,1.65316037471
"NGC5813","NGC  5813",13246,14,225.298047724,1.7007817595
"NGC5813","NGC  5813",13246,15,225.216838161,1.91434221301
"NGC 1365","NGC  1365",6871,1,53.394206326,-36.1601293343
"NGC 1365","NGC  1365",6871,2,53.4007568414,-36.1424461229
"NGC 1365","NGC  1365",6871,3,53.4017299164,-36.1415782722
"NGC 1365","NGC  1365",6871,4,53.4001052623,-36.1407063635
"NGC 1365","NGC  1365",6871,5,53.4015487998,-36.1404084093
"NGC 1365","NGC  1365",6871,6,53.4035998513,-36.13989585
"NGC 1365","NGC  1365",6871,7,53.4001103143,-36.1387848301
"NGC 1365","NGC  1365",6871,8,53.4242835618,-36.1253929644
"NGC 1365","NGC  1365",6871,9,53.4177944791,-36.1240835148
"NGC 1365","NGC  1365",6871,10,53.4344608582,-36.1216266037
"LBQS 1231+1320","LBQS 1231+1320",2107,1,188.469031725,13.0078668174
"LBQS 1231+1320","LBQS 1231+1320",2107,2,188.482014382,13.0754527023
"LBQS 1231+1320","LBQS 1231+1320",2107,3,188.474031989,13.1038574886
"LBQS 1231+1320","LBQS 1231+1320",2107,4,188.474403373,13.134108628
"NGC 4214","NGC  4228",2030,1,183.909331274,36.3225032853
"NGC 4214","NGC  4228",2030,2,183.908934677,36.3290959656
"NGC 4214","NGC  4228",2030,3,183.922452819,36.353983549
"NGC 4214","NGC  4228",2030,4,183.893258394,36.3721620694
"NGC 4214","NGC  4228",2030,5,183.996295297,36.374722162
"NGC 4214","NGC  4228",2030,6,184.118321287,36.268134026
"NGC3379","M 105",7073,1,161.901583794,12.5051077939
"NGC3379","M 105",7073,2,161.9520433,12.5120957402
"NGC3379","M 105",7073,3,162.112332087,12.5275522942
"NGC3379","M 105",7073,4,162.007152281,12.5291527474
"NGC3379","M 105",7073,5,161.937942981,12.5294322178
"NGC3379","M 105",7073,6,161.975900428,12.5397024118
"NGC3379","M 105",7073,7,162.016580185,12.5442951081
"NGC3379","M 105",7073,8,161.909177732,12.5521814544
"NGC3379","M 105",7073,9,161.969425529,12.5605456218
"NGC3379","M 105",7073,10,161.94704298,12.5710383575
"NGC3379","M 105",7073,11,161.943959491,12.5731947387
"NGC3379","M 105",7073,12,162.124527008,12.5740815245
"NGC3379","M 105",7073,13,161.945132819,12.5742266589
"NGC3379","M 105",7073,14,161.945698287,12.577397365
"NGC3379","M 105",7073,15,161.954661301,12.5802049767
"NGC3379","M 105",7073,16,161.957471646,12.5811466987
"NGC3379","M 105",7073,17,161.956672067,12.5815730764
"NGC3379","M 105",7073,18,161.957607451,12.5819667021
"NGC3379","M 105",7073,19,161.959156176,12.5820009044
"NGC3379","M 105",7073,20,161.958366398,12.5824710207
"NGC3379","M 105",7073,21,161.95703891,12.5827115201
"NGC3379","M 105",7073,22,161.956338741,12.5833169328
"NGC3379","M 105",7073,23,161.946805492,12.5832782059
"NGC3379","M 105",7073,24,161.952069211,12.5835491017
"NGC3379","M 105",7073,25,161.920741461,12.5846241255
"NGC3379","M 105",7073,26,161.965949022,12.5855037219
"NGC3379","M 105",7073,27,161.969937119,12.5856745055
"NGC3379","M 105",7073,28,161.953152477,12.5962851157
"NGC3379","M 105",7073,29,161.962873857,12.5969891863
"NGC3379","M 105",7073,30,162.036870621,12.6201144017
"NGC3379","M 105",7073,31,161.924392088,12.6291247155
"NGC3379","M 105",7073,32,161.918943721,12.4023099786
"NGC3379","M 105",7073,33,162.108187445,12.5288446532
"NGC3379","M 105",7073,34,162.113324173,12.6449193104
"NGC4486","M  87",2707,1,187.730409891,12.3096394422
"NGC4486","M  87",2707,2,187.689412625,12.3205753779
"NGC4486","M  87",2707,3,187.701412246,12.3252100061
"NGC4486","M  87",2707,4,187.731742021,12.3256019432
"NGC4486","M  87",2707,5,187.714409741,12.3300107991
"NGC4486","M  87",2707,6,187.73025693,12.3306095641
"NGC4486","M  87",2707,7,187.695323945,12.3358015942
"NGC4486","M  87",2707,8,187.748059419,12.3441671783
"NGC4486","M  87",2707,9,187.743799757,12.3461495332
"NGC4486","M  87",2707,10,187.742211273,12.3513007372
"NGC4486","M  87",2707,11,187.738402378,12.3563333405
"NGC4486","M  87",2707,12,187.69161029,12.3569274098
"NGC4486","M  87",2707,13,187.697925724,12.3573621652
"NGC4486","M  87",2707,14,187.709559099,12.3579661373
"NGC4486","M  87",2707,15,187.684336302,12.3596617498
"NGC4486","M  87",2707,16,187.677815122,12.3597541966
"NGC4486","M  87",2707,17,187.685883602,12.3612745088
"NGC4486","M  87",2707,18,187.694861574,12.3637635736
"NGC4486","M  87",2707,19,187.769054251,12.3654431614
"NGC4486","M  87",2707,20,187.676156637,12.3655077136
"NGC4486","M  87",2707,21,187.704543481,12.3664573375
"NGC4486","M  87",2707,22,187.686080538,12.3669776192
"NGC4486","M  87",2707,23,187.684467187,12.3693022232
"NGC4486","M  87",2707,24,187.734856042,12.3697831578
"NGC4486","M  87",2707,25,187.652457379,12.3702946588
"NGC4486","M  87",2707,26,187.645362145,12.3709875619
"NGC4486","M  87",2707,27,187.741391829,12.3722217834
"NGC4486","M  87",2707,28,187.698362056,12.3723490357
"NGC4486","M  87",2707,29,187.728137642,12.3727591263
"NGC4486","M  87",2707,30,187.743678184,12.3730100073
"NGC4486","M  87",2707,31,187.708676907,12.3809288935
"NGC4486","M  87",2707,32,187.685490603,12.3816501177
"NGC4486","M  87",2707,33,187.708857481,12.383674522
"NGC4486","M  87",2707,34,187.726910279,12.3840820751
"NGC4486","M  87",2707,35,187.697220119,12.3858366534
"NGC4486","M  87",2707,36,187.713051045,12.3858542106
"NGC4486","M  87",2707,37,187.703681787,12.3869532452
"NGC4486","M  87",2707,38,187.731077536,12.3873425227
"NGC4486","M  87",2707,39,187.703807729,12.3880684442
"NGC4486","M  87",2707,40,187.687605854,12.3883127333
"NGC4486","M  87",2707,41,187.715842644,12.3881951785
"NGC4486","M  87",2707,42,187.707287661,12.3884879596
"NGC4486","M  87",2707,43,187.670618926,12.388960508
"NGC4486","M  87",2707,44,187.705493838,12.3892847582
"NGC4486","M  87",2707,45,187.693020893,12.3897206218
"NGC4486","M  87",2707,46,187.709101133,12.3901183486
"NGC4486","M  87",2707,47,187.712203294,12.3903574116
"NGC4486","M  87",2707,48,187.705699559,12.3912213218
"NGC4486","M  87",2707,49,187.686154663,12.3912414221
"NGC4486","M  87",2707,50,187.692463934,12.3913155038
"NGC4486","M  87",2707,51,187.704497597,12.3916231375
"NGC4486","M  87",2707,52,187.703695821,12.3918896451
"NGC4486","M  87",2707,53,187.694869253,12.3918731729
"NGC4486","M  87",2707,54,187.702573612,12.3923379184
"NGC4486","M  87",2707,55,187.706995307,12.3926959322
"NGC4486","M  87",2707,56,187.705222439,12.3931988952
"NGC4486","M  87",2707,57,187.700922474,12.3930212531
"NGC4486","M  87",2707,58,187.698771792,12.3930841066
"NGC4486","M  87",2707,59,187.710231859,12.3939094481
"NGC4486","M  87",2707,60,187.707443101,12.3939177228
"NGC4486","M  87",2707,61,187.707009337,12.3944643985
"NGC4486","M  87",2707,62,187.730375908,12.3944929967
"NGC4486","M  87",2707,63,187.730974888,12.3952801327
"NGC4486","M  87",2707,64,187.704066661,12.3954088084
"NGC4486","M  87",2707,65,187.681272238,12.3963866036
"NGC4486","M  87",2707,66,187.703386616,12.3965171805
"NGC4486","M  87",2707,67,187.707047178,12.3973439642
"NGC4486","M  87",2707,68,187.710397142,12.3988540424
"NGC4486","M  87",2707,69,187.721870042,12.3990365619
"NGC4486","M  87",2707,70,187.708524907,12.4000676967
"NGC4486","M  87",2707,71,187.707573389,12.4005979861
"NGC4486","M  87",2707,72,187.694713706,12.4006184685
"NGC4486","M  87",2707,73,187.671040107,12.4008847197
"NGC4486","M  87",2707,74,187.68716298,12.4012714427
"NGC4486","M  87",2707,75,187.690673795,12.4029143377
"NGC4486","M  87",2707,76,187.711786826,12.4033175265
"NGC4486","M  87",2707,77,187.703246737,12.4040406807
"NGC4486","M  87",2707,78,187.696409598,12.4044369716
"NGC4486","M  87",2707,79,187.751547607,12.4049504032
"NGC4486","M  87",2707,80,187.680750909,12.4063536628
"NGC4486","M  87",2707,81,187.69807058,12.4064746973
"NGC4486","M  87",2707,82,187.688543806,12.4072862107
"NGC4486","M  87",2707,83,187.649978761,12.4093890536
"NGC4486","M  87",2707,84,187.686250136,12.4096463249
"NGC4486","M  87",2707,85,187.707730339,12.4101482476
"NGC4486","M  87",2707,86,187.729024504,12.4106156989
"NGC4486","M  87",2707,87,187.673875433,12.4111049518
"NGC4486","M  87",2707,88,187.734469746,12.4130641616
"NGC4486","M  87",2707,89,187.693863934,12.4138846767
"NGC4486","M  87",2707,90,187.67177746,12.4139118635
"NGC4486","M  87",2707,91,187.701303057,12.4153840168
"NGC4486","M  87",2707,92,187.683824628,12.4157756765
"NGC4486","M  87",2707,93,187.711675421,12.4172342938
"NGC4486","M  87",2707,94,187.679612313,12.4174331368
"NGC4486","M  87",2707,95,187.748310765,12.4195551685
"NGC4486","M  87",2707,96,187.66821394,12.4193179825
"NGC4486","M  87",2707,97,187.679302523,12.4235721753
"NGC4486","M  87",2707,98,187.650984534,12.425734563
"NGC4486","M  87",2707,99,187.71881016,12.4261309303
"NGC4486","M  87",2707,100,187.729031859,12.4272862895
"NGC4486","M  87",2707,101,187.724696523,12.4292710912
"NGC4486","M  87",2707,102,187.574309963,12.4294965947
"NGC4486","M  87",2707,103,187.720618529,12.4299520069
"NGC4486","M  87",2707,104,187.673688339,12.4333952527
"NGC4486","M  87",2707,105,187.704919335,12.4345173182
"NGC4486","M  87",2707,106,187.702983858,12.438747165
"NGC4486","M  87",2707,107,187.664106071,12.4527365134
"NGC4486","M  87",2707,108,187.708007279,12.4610291937
"NGC4486","M  87",2707,109,187.708132341,12.2045324461
"NGC4486","M  87",2707,110,187.6536289,12.2459230302
"NGC4486","M  87",2707,111,187.74031885,12.2698861033
"NGC4486","M  87",2707,112,187.741158156,12.270801647
"NGC4486","M  87",2707,113,187.695418963,12.2807004265
"NGC4486","M  87",2707,114,187.721698163,12.3297042272
"NGC4486","M  87",2707,115,187.677684196,12.3379831947
"NGC4486","M  87",2707,116,187.764053456,12.3523803914
"NGC4486","M  87",2707,117,187.768330424,12.3581016111
"NGC4486","M  87",2707,118,187.736000908,12.3831271469
"NGC4486","M  87",2707,119,187.704360377,12.383136139
"NGC4486","M  87",2707,120,187.704354796,12.3846230724
"NGC4486","M  87",2707,121,187.715271586,12.3850368413
"NGC4486","M  87",2707,122,187.708700837,12.3861481928
"NGC4486","M  87",2707,123,187.70912484,12.387363148
"NGC4486","M  87",2707,124,187.714734455,12.388459001
"NGC4486","M  87",2707,125,187.702289552,12.389420086
"NGC4486","M  87",2707,126,187.698627705,12.3896852052
"NGC4486","M  87",2707,127,187.695962103,12.3907730307
"NGC4486","M  87",2707,128,187.711803151,12.3914849269
"NGC4486","M  87",2707,129,187.70924949,12.3913251111
"NGC4486","M  87",2707,130,187.714433846,12.3930892818
"NGC4486","M  87",2707,131,187.696679874,12.3933874776
"NGC4486","M  87",2707,132,187.705333017,12.3956821269
"NGC4486","M  87",2707,133,187.702268582,12.3959664192
"NGC4486","M  87",2707,134,187.697103813,12.3958461179
"NGC4486","M  87",2707,135,187.700183632,12.3981435168
"NGC4486","M  87",2707,136,187.653436675,12.4164485136
"NGC4486","M  87",2707,137,187.731392507,12.437474532
"NGC4486","M  87",2707,138,187.586045258,12.446642504
"NGC4486","M  87",2707,139,187.689151868,12.450624574
"NGC4486","M  87",2707,140,187.772707713,12.4590724576
"NGC4486","M  87",2707,141,187.563603407,12.465210447
"NGC4486","M  87",2707,142,187.752044593,12.3410573093
"NGC4486","M  87",2707,143,187.721892783,12.3497832671
"NGC4486","M  87",2707,144,187.688150308,12.3581299293
"NGC4486","M  87",2707,145,187.670633108,12.3637099802
"NGC4486","M  87",2707,146,187.66005804,12.3672523494
"NGC4486","M  87",2707,147,187.678768207,12.3723303421
"NGC4486","M  87",2707,148,187.719208295,12.3743998488
"NGC4486","M  87",2707,149,187.681710383,12.3757458705
"NGC4486","M  87",2707,150,187.729267288,12.3776639802
"NGC4486","M  87",2707,151,187.71205169,12.3783553511
"NGC4486","M  87",2707,152,187.721150703,12.3791529828
"NGC4486","M  87",2707,153,187.684080354,12.3793225982
"NGC4486","M  87",2707,154,187.688409331,12.3821518398
"NGC4486","M  87",2707,155,187.689419492,12.383686653
"NGC4486","M  87",2707,156,187.738627472,12.3847490362
"NGC4486","M  87",2707,157,187.692910515,12.3847623517
"NGC4486","M  87",2707,158,187.757932782,12.3855821351
"NGC4486","M  87",2707,159,187.742142611,12.3865580029
"NGC4486","M  87",2707,160,187.747882815,12.389570589
"NGC4486","M  87",2707,161,187.759197106,12.3892855363
"NGC4486","M  87",2707,162,187.730115205,12.390510558
"NGC4486","M  87",2707,163,187.724777145,12.3917342308
"NGC4486","M  87",2707,164,187.703117972,12.3996564153
"NGC4486","M  87",2707,165,187.758121453,12.4038995204
"NGC4486","M  87",2707,166,187.704236963,12.3560583755
"NGC4486","M  87",2707,167,187.722264875,12.3843230002
"NGC4486","M  87",2707,168,187.687842878,12.431204199
"NGC4388","NGC  4388",1619,1,186.39510724,12.6339077391
"NGC4388","NGC  4388",1619,2,186.444912501,12.662151964
"NGC4388","NGC  4388",1619,3,186.412413608,12.6669149729
"NGC4388","NGC  4388",1619,4,186.475209771,12.6678375883
"NGC4388","NGC  4388",1619,5,186.413046514,12.6692957668
"NGC4388","NGC  4388",1619,6,186.428082851,12.6926722336
"M82","M  82",2933,1,148.863026055,69.6565420887
"M82","M  82",2933,2,148.958123459,69.6594828902
"M82","M  82",2933,3,148.963835328,69.6704945218
"M82","M  82",2933,4,148.959632529,69.6728777137
"M82","M  82",2933,5,148.942387275,69.6739647678
"M82","M  82",2933,6,148.908647003,69.6748275481
"M82","M  82",2933,7,148.959555792,69.6759595411
"M82","M  82",2933,8,148.964544842,69.6765980917
"M82","M  82",2933,9,148.954920027,69.6766369862
"M82","M  82",2933,10,148.944480011,69.677145356
"M82","M  82",2933,11,148.958842621,69.6773958509
"M82","M  82",2933,12,148.97947413,69.6774537292
"M82","M  82",2933,13,148.975665004,69.6776068897
"M82","M  82",2933,14,148.961970837,69.6776844457
"M82","M  82",2933,15,148.944014517,69.6779898794
"M82","M  82",2933,16,148.967774876,69.6786372883
"M82","M  82",2933,17,148.961100557,69.6787695211
"M82","M  82",2933,18,148.955929568,69.6787608884
"M82","M  82",2933,19,148.962576097,69.67917005
"M82","M  82",2933,20,148.969817173,69.6793534731
"M82","M  82",2933,21,148.974449165,69.6794437022
"M82","M  82",2933,22,148.958758491,69.679585244
"M82","M  82",2933,23,148.971658892,69.6801147326
"M82","M  82",2933,24,148.962803593,69.6807089303
"M82","M  82",2933,25,148.972103545,69.6813392693
"M82","M  82",2933,26,148.971292723,69.6818859289
"M82","M  82",2933,27,148.947589099,69.6832999371
"M82","M  82",2933,28,148.97773613,69.6835819154
"M82","M  82",2933,29,148.944687646,69.6836794236
"M82","M  82",2933,30,148.97230416,69.6838498371
"M82","M  82",2933,31,149.033503237,69.6943109227
"M82","M  82",2933,32,149.082208195,69.6960928806
"M82","M  82",2933,33,148.836769735,69.7452464459
"M82","M  82",2933,34,148.97006623,69.6718217779
"M82","M  82",2933,35,148.979445683,69.6743732635
"M82","M  82",2933,36,148.961138193,69.681781657
"M82","M  82",2933,37,148.938217584,69.6830222549
"M82","M  82",2933,38,148.946968128,69.6888977121
"M82","M  82",2933,39,148.772412101,69.7450865203
"NGC 4278","NGC  4278",11269,1,185.020725447,29.2178993053
"NGC 4278","NGC  4278",11269,2,185.074010257,29.2394715714
"NGC 4278","NGC  4278",11269,3,184.998643443,29.2404309833
"NGC 4278","NGC  4278",11269,4,185.169015046,29.2536883517
"NGC 4278","NGC  4278",11269,5,185.093908196,29.259916073
"NGC 4278","NGC  4278",11269,6,184.895915072,29.2628182376
"NGC 4278","NGC  4278",11269,7,185.05309186,29.2727016608
"NGC 4278","NGC  4278",11269,8,185.045409289,29.2744426133
"NGC 4278","NGC  4278",11269,9,185.028430847,29.2768082963
"NGC 4278","NGC  4278",11269,10,185.014362647,29.2776341539
"NGC 4278","NGC  4278",11269,11,185.021847317,29.2777263355
"NGC 4278","NGC  4278",11269,12,185.022903391,29.2779639959
"NGC 4278","NGC  4278",11269,13,185.02821522,29.2793667342
"NGC 4278","NGC  4278",11269,14,185.025166329,29.280233702
"NGC 4278","NGC  4278",11269,15,185.026527955,29.28038792
"NGC 4278","NGC  4278",11269,16,185.028483473,29.2807524867
"NGC 4278","NGC  4278",11269,17,185.017678442,29.280943939
"NGC 4278","NGC  4278",11269,18,185.026518859,29.2818078881
"NGC 4278","NGC  4278",11269,19,185.028396059,29.2821724689
"NGC 4278","NGC  4278",11269,20,185.02478981,29.2857605589
"NGC 4278","NGC  4278",11269,21,185.034961448,29.2879931454
"NGC 4278","NGC  4278",11269,22,185.032352717,29.2889968429
"NGC 4278","NGC  4278",11269,23,185.037458232,29.2898648912
"NGC 4278","NGC  4278",11269,24,184.920847539,29.2910741453
"NGC 4278","NGC  4278",11269,25,185.018074921,29.2933204329
"NGC 4278","NGC  4278",11269,26,185.086808921,29.3108904058
"NGC 4278","NGC  4278",11269,27,185.026598991,29.311966105
"NGC 4278","NGC  4278",11269,28,185.04509191,29.319647932
"NGC 4278","NGC  4278",11269,29,184.897856735,29.338650575
"NGC 4278","NGC  4278",11269,30,184.95424815,29.3648292595
"NGC 4278","NGC  4278",11269,31,185.157983512,29.2626202424
"IC 1459","IC 1459",2196,1,344.267498936,-36.5406522297
"IC 1459","IC 1459",2196,2,344.220998041,-36.5373805401
"IC 1459","IC 1459",2196,3,344.254683608,-36.4947249838
"IC 1459","IC 1459",2196,4,344.305806118,-36.4749156497
"IC 1459","IC 1459",2196,5,344.289660328,-36.4733841622
"IC 1459","IC 1459",2196,6,344.290126164,-36.4724876831
"IC 1459","IC 1459",2196,7,344.328931136,-36.465798738
"IC 1459","IC 1459",2196,8,344.292846481,-36.4649740302
"IC 1459","IC 1459",2196,9,344.292144845,-36.463625064
"IC 1459","IC 1459",2196,10,344.336318965,-36.46316613
"IC 1459","IC 1459",2196,11,344.295327837,-36.4624308653
"IC 1459","IC 1459",2196,12,344.294201212,-36.4622736134
"IC 1459","IC 1459",2196,13,344.304021517,-36.4609660998
"IC 1459","IC 1459",2196,14,344.295203756,-36.4474289565
"IC 1459","IC 1459",2196,15,344.300165913,-36.4236437476
"IC 1459","IC 1459",2196,16,344.355638834,-36.4151483496
"IC 1459","IC 1459",2196,17,344.335435886,-36.4103706784
"NGC 602","NGC   602",12134,1,22.6103908777,-73.5762974721
"NGC 602","NGC   602",12134,2,22.2259386868,-73.5611237199
"NGC 602","NGC   602",12134,3,22.3756531456,-73.5529876137
"NGC 602","NGC   602",12134,4,21.9416402338,-73.5490562851
"NGC 602","NGC   602",12134,5,22.0997536847,-73.5033378547
"NGC 602","NGC   602",12134,6,22.4404061539,-73.4568958924
"NGC 4472","M  49",321,1,187.342760911,7.89255448656
"NGC 4472","M  49",321,2,187.415343126,7.89250466559
"NGC 4472","M  49",321,3,187.347954005,7.89969370941
"NGC 4472","M  49",321,4,187.349511699,7.89992090889
"NGC 4472","M  49",321,5,187.43346549,7.92561271194
"NGC 4472","M  49",321,6,187.425991456,7.95054598872
"NGC 4472","M  49",321,7,187.432454989,7.9543249694
"NGC 4472","M  49",321,8,187.420850694,7.96232099224
"NGC 4472","M  49",321,9,187.455508748,7.96485895116
"NGC 4472","M  49",321,10,187.433740797,7.97803391373
"NGC 4472","M  49",321,11,187.424878216,7.9801028429
"NGC 4472","M  49",321,12,187.454216313,7.98096516396
"NGC 4472","M  49",321,13,187.393641135,7.98102448747
"NGC 4472","M  49",321,14,187.44202239,7.98765116677
"NGC 4472","M  49",321,15,187.417057006,7.99090463853
"NGC 4472","M  49",321,16,187.473747648,7.99393501904
"NGC 4472","M  49",321,17,187.431304711,7.99651120904
"NGC 4472","M  49",321,18,187.442927799,7.99693219224
"NGC 4472","M  49",321,19,187.437578579,7.99731077631
"NGC 4472","M  49",321,20,187.44548927,7.99873069287
"NGC 4472","M  49",321,21,187.444906878,7.99924046836
"NGC 4472","M  49",321,22,187.436079783,8.00021356883
"NGC 4472","M  49",321,23,187.444991088,8.00085860045
"NGC 4472","M  49",321,24,187.426321045,8.00222512134
"NGC 4472","M  49",321,25,187.46193469,8.00277407339
"NGC 4472","M  49",321,26,187.449146625,8.0030246854
"NGC 4472","M  49",321,27,187.459991551,8.00378004313
"NGC 4472","M  49",321,28,187.445868881,8.0037449866
"NGC 4472","M  49",321,29,187.423299927,8.00401535216
"NGC 4472","M  49",321,30,187.448626429,8.00739666439
"NGC 4472","M  49",321,31,187.39377467,8.0089441264
"NGC 4472","M  49",321,32,187.508629733,8.01396595354
"NGC 4472","M  49",321,33,187.439810225,8.01642907655
"NGC 4472","M  49",321,34,187.441277373,8.02420676932
"NGC 4472","M  49",321,35,187.469697257,8.03227032841
"NGC 4472","M  49",321,36,187.526152223,8.03426307862
"NGC 4472","M  49",321,37,187.387939963,8.03831993275
"NGC 4472","M  49",321,38,187.463150036,8.04033135887
"NGC 4472","M  49",321,39,187.433098104,8.04706695749
"NGC 4472","M  49",321,40,187.295936212,8.05644217202
"NGC 4472","M  49",321,41,187.366137801,8.10859321505
"NGC 4472","M  49",321,42,187.395314021,8.1591514083
"M82","M  82",379,1,148.863377991,69.6566019955
"M82","M  82",379,2,148.964746301,69.6766862986
"M82","M  82",379,3,148.947704584,69.6767452095
"M82","M  82",379,4,148.944114678,69.6780430095
"M82","M  82",379,5,148.977873523,69.6787350527
"M82","M  82",379,6,148.962569038,69.6791678222
"M82","M  82",379,7,148.958972366,69.6796445634
"M82","M  82",379,8,148.967729059,69.6813706807
"M82","M  82",379,9,148.977925315,69.6836495488
"M82","M  82",379,10,148.960336004,69.6838401539
"M82","M  82",379,11,148.810689761,69.7932896599
"M82","M  82",379,12,148.955066838,69.6767417744
"M82","M  82",379,13,148.969745686,69.6794263764
"M82","M  82",379,14,148.971863757,69.6815928848
"M82","M  82",379,15,148.966825821,69.6730459181
"DEM L238","SNR B0534-70.5",3908,1,84.0035404412,-70.691694708
"DEM L238","SNR B0534-70.5",3908,2,83.999626438,-70.6907950374
"DEM L238","SNR B0534-70.5",3908,3,83.5270778302,-70.6268567661
"DEM L238","SNR B0534-70.5",3908,4,83.718479957,-70.6062334492
"DEM L238","SNR B0534-70.5",3908,5,83.5887905443,-70.5913236726
"DEM L238","SNR B0534-70.5",3908,6,83.7344125834,-70.5845187639
"DEM L238","SNR B0534-70.5",3908,7,83.7456177551,-70.5712761796
"DEM L238","SNR B0534-70.5",3908,8,83.4281474122,-70.5701789304
"DEM L238","SNR B0534-70.5",3908,9,83.520679069,-70.5698095534
"DEM L238","SNR B0534-70.5",3908,10,83.613444784,-70.5587401623
"DEM L238","SNR B0534-70.5",3908,11,83.5579863284,-70.5581428305
"DEM L238","SNR B0534-70.5",3908,12,83.5072222269,-70.5371221704
"DEM L238","SNR B0534-70.5",3908,13,83.4964534817,-70.529022225
"DEM L238","SNR B0534-70.5",3908,14,83.4998626193,-70.524439617
"DEM L238","SNR B0534-70.5",3908,15,83.8786741146,-70.5038441828
"DEM L238","SNR B0534-70.5",3908,16,83.8277451338,-70.4900470036
"DEM L238","SNR B0534-70.5",3908,17,83.6377490834,-70.4882269614
"DEM L238","SNR B0534-70.5",3908,18,83.9231316647,-70.4505882665
"DEM L238","SNR B0534-70.5",3908,19,83.64403798,-70.4487041943
"DEM L238","SNR B0534-70.5",3908,20,83.4690661257,-70.6112208989
